id,system,sector,region,grid,grid_col,grid_row
sw-05724,Tokmia,Javin (Anoat),Outer Rim Territories,K-18,K,18
sw-05725,Tokuut,Demetras,Mid Rim,P-7,P,7
sw-05726,Tol Ado,Seitia,Outer Rim Territories,K-19,K,19
sw-05727,Tol Amn,,Hutt Space,R-11,R,11
sw-05728,Tolan,,Colonies,L-9,L,9
sw-05729,Toledian,Narrant,Mid Rim,I-16,I,16
sw-05730,Tolfrania,,Inner Rim,N-9,N,9
sw-05731,Tolig,Mayagil,Outer Rim Territories,N-18,N,18
sw-05732,Tomark,Ividal,Mid Rim,Q-14,Q,14
sw-05733,Tomo-Reth,,Inner Rim,L-14,L,14
sw-05734,Ton-Falk,Pakuuni,Outer Rim Territories,T-5,T,5
sw-05735,Tonnis,Tonnis,Inner Rim,I-9,I,9
sw-05736,Toola,Nilgaard,Outer Rim Territories,S-5,S,5
sw-05737,Tooma,Colundra,Outer Rim Territories,S-5,S,5
sw-05738,Toong'l,Jubilar,Outer Rim Territories,T-7,T,7
sw-05739,Toorja,Tapani,Colonies,L-13,L,13
sw-05740,Toprawa,Kalamith,Outer Rim Territories,P-5,P,5
sw-05741,Torch Nebula,Torch Nebula,Outer Rim Territories,P-19,P,19
sw-05742,Toria-vic Nebula,,Wild Space,S-3,S,3
sw-05743,Torina,Elrood,Outer Rim Territories,M-19,M,19
sw-05744,Torize,Kathol,Outer Rim Territories,M-21,M,21
sw-05745,Tormin,Prackla,Expansion Region,O-8,O,8
sw-05746,Torn Station,Mytaranor,Mid Rim,P-10,P,10
sw-05747,Torolis,Bothan,Mid Rim,Q-13,Q,13
sw-05748,Torost,Bryx,Mid Rim,R-7,R,7
sw-05749,Torphlus,Roche,Mid Rim,Q-8,Q,8
sw-05750,Torpris,Uoti,Core Worlds,K-9,K,9
sw-05751,Torque,Gordian Reach,Outer Rim Territories,P-6,P,6
sw-05752,Torrad,Talcene,Mid Rim,Q-8,Q,8
sw-05753,Torrenoteer,Spadja,Outer Rim Territories,R-5,R,5
sw-05754,Torria,,Core Worlds,M-12,M,12
sw-05755,Tortali,Airam,Outer Rim Territories,L-19,L,19
sw-05756,Torve,Brak,Expansion Region,O-14,O,14
sw-05757,Toshara,Cadma,Outer Rim Territories,T-8,T,8
sw-05758,Toskhowwl,Ottega,Mid Rim,M-6,M,6
sw-05759,Tosste,Atravis,Outer Rim Territories,L-19,L,19
sw-05760,Tothis,Corporate Sector,Outer Rim Territories,S-3,S,3
sw-05761,Touksingal,Corva,Outer Rim Territories,P-3,P,3
sw-05762,Tourani,Yucrales,Mid Rim,R-15,R,15
sw-05763,Tovarskl,,Wild Space,J-4,J,4
sw-05764,Tovash Tchii,Alui,Mid Rim,O-17,O,17
sw-05765,Tovio,Aida,Mid Rim,Q-13,Q,13
sw-05766,Toydaria,,Hutt Space,R-11,R,11
sw-05767,Tozeer,Hunnoverrs,Outer Rim Territories,R-16,R,16
sw-05768,Tragrud,Tharin (Periphery),Outer Rim Territories,S-8,S,8
sw-05769,Trailia,Lothal,Outer Rim Territories,U-7,U,7
sw-05770,Tralfin,Xappyh,Outer Rim Territories,Q-3,Q,3
sw-05771,Tralgaria,Parmic,Outer Rim Territories,P-18,P,18
sw-05772,Trallan,,Colonies,K-9,K,9
sw-05773,Tramanos,Grumani,Outer Rim Territories,N-17,N,17
sw-05774,Trammen,Harron,Expansion Region,O-11,O,11
sw-05775,Trammis,Centrality,Outer Rim Territories,U-8,U,8
sw-05776,Tran Mariel,Farlax,Core Worlds,K-10,K,10
sw-05777,Tranchar,Belderone,Outer Rim Territories,R-6,R,6
sw-05778,Trancret,Perkell,Mid Rim,Q-7,Q,7
sw-05779,Transel,,Colonies,L-13,L,13
sw-05780,Tranthellix,Senex,Mid Rim,L-18,L,18
sw-05781,Trantor,,Core Worlds,M-10,M,10
sw-05782,Traptoforia,Thrasybule,Outer Rim Territories,P-6,P,6
sw-05783,Trascor,Corva,Outer Rim Territories,P-3,P,3
sw-05784,Trasemene,Phelleem,Outer Rim Territories,S-7,S,7
sw-05785,Trasse,Sarka,Mid Rim,Q-8,Q,8
sw-05786,Trassitan,Veragi,Outer Rim Territories,L-3,L,3
sw-05787,Traval-Pacor,Pacor,Mid Rim,K-7,K,7
sw-05788,Travnin,Minos Cluster,Outer Rim Territories,M-20,M,20
sw-05789,Trebela,Altier,Expansion Region,O-13,O,13
sw-05790,Treffani,Treffani,Expansion Region,O-14,O,14
sw-05791,Tregillis,Tregillis,Expansion Region,M-15,M,15
sw-05792,Trellen,,Core Worlds,M-10,M,10
sw-05793,Trenchenovu,Kriz,Outer Rim Territories,K-19,K,19
sw-05794,Trendivar,Hunnoverrs,Outer Rim Territories,R-16,R,16
sw-05795,Trenwyth,Stensen,Outer Rim Territories,I-16,I,16
sw-05796,Tresidiss,Quence,Outer Rim Territories,P-18,P,18
sw-05797,Trevi,Quess,Mid Rim,N-17,N,17
sw-05798,Trevura,,Inner Rim,K-14,K,14
sw-05799,Treylon,,Colonies,L-13,L,13
sw-05800,Tri-Barr Station,,Inner Rim,N-11,N,11
sw-05801,Trian,Trianii Space*,Wild Space,R-3,R,3
sw-05802,Triellus,Jospro,Outer Rim Territories,R-7,R,7
sw-05803,Triewahl,Homon,Mid Rim,M-7,M,7
sw-05804,Trif,Ciutric,Outer Rim Territories,N-4,N,4
sw-05805,Triffis,Hevvrol,Mid Rim,O-15,O,15
sw-05806,Trigalis,Juris,Outer Rim Territories,P-17,P,17
sw-05807,Trigaskian Blur,,Wild Space,W-10,W,10
sw-05808,Triitus,Corva,Outer Rim Territories,P-4,P,4
sw-05809,Trillia,Imberlin,Expansion Region,P-14,P,14
sw-05810,Trindello,Zuma (Moddell),Outer Rim Territories,H-16,H,16
sw-05811,Trinith,Mondress,Expansion Region,I-7,I,7
sw-05812,Trinovat,Gordian Reach,Outer Rim Territories,P-6,P,6
sw-05813,Trinta,Halthor,Outer Rim Territories,L-6,L,6
sw-05814,Trionak,Javin (Yarith),Outer Rim Territories,J-18,J,18
sw-05815,Tristall,,Colonies,L-9,L,9
sw-05816,Triton,Mayagil,Outer Rim Territories,M-18,M,18
sw-05817,Trivar,Nuiri,Outer Rim Territories,Q-6,Q,6
sw-05818,Trogan,Jospro,Outer Rim Territories,R-7,R,7
sw-05819,Troglofa,Belderone,Outer Rim Territories,R-6,R,6
sw-05820,Troika,Colundra,Outer Rim Territories,S-5,S,5
sw-05821,Troiken,Colundra,Outer Rim Territories,S-5,S,5
sw-05822,Troos,Gordian Reach,Outer Rim Territories,Q-5,Q,5
sw-05823,Trosh,Cegul,Outer Rim Territories,L-20,L,20
sw-05824,Troska,Dantus,Outer Rim Territories,J-6,J,6
sw-05825,Troxar,Bes Ber Bikade,Expansion Region,L-15,L,15
sw-05826,Trundalki,Xan,Mid Rim,Q-15,Q,15
sw-05827,Trunska,,Colonies,J-13,J,13
sw-05828,Trupellia,,Colonies,M-13,M,13
sw-05829,Truuine,,Inner Rim,O-11,O,11
sw-05830,Truuzdann,Corellian,Core Worlds,M-11,M,11
sw-05831,Truwel,Videnda,Outer Rim Territories,L-18,L,18
sw-05832,Trydara,Barsa,Mid Rim,J-6,J,6
sw-05833,Trymant,Subterrel,Outer Rim Territories,L-20,L,20
sw-05834,Tsevuka,Cademimu,Outer Rim Territories,M-6,M,6
sw-05835,Tsoss Beacon,,Deep Core,L-11,L,11
sw-05836,Tsukimitsurin,Churnis,Mid Rim,J-6,J,6
sw-05837,Tsukkia,Fakir,Colonies,K-9,K,9
sw-05838,Tsyk,,Hutt Space,T-13,T,13
sw-05839,Tu'oon,Juris,Outer Rim Territories,P-13,P,13
sw-05840,Tuerto,Brema,Outer Rim Territories,M-17,M,17
sw-05841,Tujiamoor,,Inner Rim,K-14,K,14
sw-05842,Tulatharri Junction,Veragi,Outer Rim Territories,K-3,K,3
sw-05843,Tumani,Hapes Cluster,Inner Rim,O-9,O,9
sw-05844,Tumus,Tapani,Colonies,L-13,L,13
sw-05845,Tun Wala,Ktilac Regions,Inner Rim,N-9,N,9
sw-05846,Tund,Centrality,Outer Rim Territories,U-8,U,8
sw-05847,Tungra,Tungra,Outer Rim Territories,K-18,K,18
sw-05848,Turak,Parmel,Outer Rim Territories,O-18,O,18
sw-05849,Turcan,Parmel,Outer Rim Territories,O-18,O,18
sw-05850,Turclom,Dustig,Mid Rim,N-16,N,16
sw-05851,Turco Prime,Sarka,Mid Rim,Q-8,Q,8
sw-05852,Tureen,Kriz,Outer Rim Territories,K-19,K,19
sw-05853,Turkana,Pakuuni,Outer Rim Territories,T-6,T,6
sw-05854,Turrani,Bheriz,Outer Rim Territories,U-11,U,11
sw-05855,Tusken's Eye,,Wild Space,I-8,I,8
sw-05856,Tuttin,,Inner Rim,M-14,M,14
sw-05857,"Twilight Void, The",,Unknown Regions,D-7,D,7
sw-05858,Twin Nebulae,Javin,Outer Rim Territories,K-18,K,18
sw-05859,Twin Sun Station,Garis,Outer Rim Territories,N-17,N,17
sw-05860,"Twins, The",Obtrexta,Outer Rim Territories,K-4,K,4
sw-05861,Twith,,Core Worlds,K-9,K,9
sw-05862,Twon Ketee,Quence,Outer Rim Territories,P-18,P,18
sw-05863,Tyan,Tyan,Mid Rim,K-7,K,7
sw-05864,Tyaonon,,Wild Space,R-18,R,18
sw-05865,Tyberious,,Inner Rim,L-8,L,8
sw-05866,Tydane,Bryx,Mid Rim,R-7,R,7
sw-05867,Tyed Kant,,Core Worlds,M-10,M,10
sw-05868,Tyegin,,Inner Rim,O-10,O,10
sw-05869,Tyluun,Juvex,Mid Rim,L-18,L,18
sw-05870,Tyne Albamon,Rseik,Outer Rim Territories,N-20,N,20
sw-05871,Tyne's Horky,Teraab,Mid Rim,Q-11,Q,11
sw-05872,Tynna,Tynna,Expansion Region,N-14,N,14
sw-05873,Typhonic Nebula,Trax,Mid Rim,Q-11,Q,11
sw-05874,Tyrellia,Minos Cluster,Outer Rim Territories,M-20,M,20
sw-05875,Tyria,Hevvrol,Mid Rim,P-15,P,15
sw-05876,Tyrusia,,Inner Rim,N-8,N,8
sw-05877,Tyshapahl,Kalamith,Outer Rim Territories,P-5,P,5
sw-05878,Tythe,Savareen,Outer Rim Territories,Q-16,Q,16
sw-05879,Tython,,Deep Core,L-10,L,10
sw-05880,Tyus Cluster,Tyus,Mid Rim,N-16,N,16
sw-05881,Tyybann,,Inner Rim,J-13,J,13
sw-05882,Tzarib,Mestani,Inner Rim,J-9,J,9
sw-05883,U'Dray,Hook Nebula,Outer Rim Territories,O-18,O,18
sw-05884,U-Tendik,Trans-Nebular,Mid Rim,Q-16,Q,16
sw-05885,Uaua,Centrality,Outer Rim Territories,U-8,U,8
sw-05886,Uba,Barsa,Mid Rim,J-6,J,6
sw-05887,Ubardia,,Colonies,N-12,N,12
sw-05888,Ubduria,,Inner Rim,N-8,N,8
sw-05889,Ubertica,Barsa,Mid Rim,J-6,J,6
sw-05890,Ubrikkia,Kastolar,Mid Rim,Q-10,Q,10
sw-05891,Ubuuga,Halori,Mid Rim,Q-7,Q,7
sw-05892,Ucret,,Core Worlds,K-10,K,10
sw-05893,Udine,,Inner Rim,M-15,M,15
sw-05894,Udnil,Airam,Outer Rim Territories,M-20,M,20
sw-05895,Udrin Cara,Lannik Wilds,Mid Rim,R-13,R,13
sw-05896,Uhltenden,Thrasybule,Outer Rim Territories,P-6,P,6
sw-05897,Ukatis,,Inner Rim,L-15,L,15
sw-05898,Ukio,Abrion,Outer Rim Territories,S-15,S,15
sw-05899,Ulda Frav,Hangshan,Expansion Region,P-11,P,11
sw-05900,Ulicia,Corporate Sector,Outer Rim Territories,S-3,S,3
sw-05901,Ulion,Kuat,Core Worlds,M-10,M,10
sw-05902,Ulkantha,Tharin,Outer Rim Territories,S-8,S,8
sw-05903,Ulmatra,,Hutt Space,S-10,S,10
sw-05904,Ulness Prime,Merthian,Expansion Region,N-13,N,13
sw-05905,Ultaar,Bortele,Mid Rim,R-8,R,8
sw-05906,Umaren'k,,Unknown Regions,G-9,G,9
sw-05907,Umbara,Ghost Nebula,Expansion Region,P-10,P,10
sw-05908,Umgul,Mulgard,Mid Rim,N-16,N,16
sw-05909,Umme,Trilon,Outer Rim Territories,G-15,G,15
sw-05910,Umthyg,Juvex,Mid Rim,K-18,K,18
sw-05911,Unagin,Al'Nasrl,Outer Rim Territories,T-13,T,13
sw-05912,Unavartan,Gaulus,Outer Rim Territories,S-17,S,17
sw-05913,Unguule Nebula,,Wild Space,I-20,I,20
sw-05914,Unnipar,,Wild Space,H-19,H,19
sw-05915,Unox,Astal,Outer Rim Territories,P-18,P,18
sw-05916,Unroola Dawn,Doldur,Mid Rim,P-15,P,15
sw-05917,Unzel,Lantillian,Mid Rim,P-9,P,9
sw-05918,Uogo'cor,Trax,Mid Rim,Q-10,Q,10
sw-05919,Upekzar,Esstran (Sith Worlds),Outer Rim Territories,R-5,R,5
sw-05920,Upell,Agarix,Mid Rim,K-18,K,18
sw-05921,Uphrades,,Inner Rim,M-8,M,8
sw-05922,Upper Brightday,Trestis,Expansion Region,K-8,K,8
sw-05923,Upper Etrega,,Colonies,M-10,M,10
sw-05924,Uquine,,Colonies,N-10,N,10
sw-05925,UR-1060,Zuma (Moddell),Outer Rim Territories,H-16,H,16
sw-05926,UR-2212-GR,,Unknown Regions,H-6,H,6
sw-05927,UR-2650,Zuma (Moddell),Outer Rim Territories,H-16,H,16
sw-05928,UR-3741,Zuma (Moddell),Outer Rim Territories,H-16,H,16
sw-05929,UR-5292-FH,,Wild Space,H-7,H,7
sw-05930,UR-6572-AK,,Unknown Regions,G-8,G,8
sw-05931,UR-8827,Zuma (Moddell),Outer Rim Territories,H-16,H,16
sw-05932,UR-9353,Zuma (Moddell),Outer Rim Territories,H-16,H,16
sw-05933,UR41-284,,Unknown Regions,G-8,G,8
sw-05934,Urajab,Vulcusion,Expansion Region,L-16,L,16
sw-05935,Urber,Videnda,Outer Rim Territories,L-18,L,18
sw-05936,Urce,Urce Space,Mid Rim,L-6,L,6
sw-05937,Urch,Tower Dimension*,Unknown Regions,F-7,F,7
sw-05938,Urdur,Corporate Sector,Outer Rim Territories,S-4,S,4
sw-05939,Uridia,Yucrales,Mid Rim,R-14,R,14
sw-05940,Uriek,Ash Worlds,Outer Rim Territories,T-7,T,7
sw-05941,Urkupp,Auril,Outer Rim Territories,R-6,R,6
sw-05942,Uro,Wazta,Outer Rim Territories,I-17,I,17
sw-05943,Ursellin,Noolian,Mid Rim,Q-13,Q,13
sw-05944,Urthak,Gendius,Mid Rim,J-17,J,17
sw-05945,Uru,Atravis,Outer Rim Territories,L-19,L,19
sw-05946,Urun,Belasco,Expansion Region,O-11,O,11
sw-05947,Usean,Tunka,Outer Rim Territories,I-18,I,18
sw-05948,Useria,,Inner Rim,N-9,N,9
sw-05949,Ushmin,Relgim,Outer Rim Territories,K-4,K,4
sw-05950,Ushruu,Altier,Expansion Region,O-13,O,13
sw-05951,Usk,,Hutt Space,T-10,T,10
sw-05952,Usnia,Senex,Mid Rim,L-18,L,18
sw-05953,Usta,Gordian Reach,Outer Rim Territories,Q-6,Q,6
sw-05954,Ut,Hapes Cluster,Inner Rim,O-9,O,9
sw-05955,Utapau,Tarabba,Outer Rim Territories,N-19,N,19
sw-05956,Utaruun,Arkanis,Outer Rim Territories,R-16,R,16
sw-05957,Utegetu Nebula,,Wild Space,I-8,I,8
sw-05958,Utharis,,Core Worlds,K-10,K,10
sw-05959,Uthor,Agarix,Mid Rim,K-18,K,18
sw-05960,Uthtara,Eucer,Mid Rim,R-7,R,7
sw-05961,Uthura,,Inner Rim,M-13,M,13
sw-05962,Utor,,Inner Rim,L-15,L,15
sw-05963,Utrica,Tamarin,Outer Rim Territories,N-19,N,19
sw-05964,Utrost,Corusca (Coruscant),Core Worlds,L-9,L,9
sw-05965,Uukaablis,Kathol (Outback),Outer Rim Territories,M-21,M,21
sw-05966,Uvadala,Ividal,Mid Rim,P-15,P,15
sw-05967,Uvena,Seswenna,Outer Rim Territories,M-18,M,18
sw-05968,Uviuy Exen,Shwuy,Colonies,L-9,L,9
sw-05969,Uvoss,Cassander (Tadrin),Outer Rim Territories,K-5,K,5
sw-05970,Uyter,Lantillian,Mid Rim,P-9,P,9
sw-05971,V'shar,,Wild Space,U-15,U,15
sw-05972,Va'art,Roche,Mid Rim,Q-8,Q,8
sw-05973,Vaal,Gordian Reach,Outer Rim Territories,P-5,P,5
sw-05974,Vaathkree,Tharin (Periphery),Outer Rim Territories,S-8,S,8
sw-05975,Vaced,Jalor,Mid Rim,J-7,J,7
sw-05976,Vactooine,Arkanis,Outer Rim Territories,R-16,R,16
sw-05977,Vadnay,Spinward,Outer Rim Territories,M-2,M,2
sw-05978,Vadooria,Halla,Mid Rim,S-9,S,9
sw-05979,Vadran,Rago,Mid Rim,I-7,I,7
sw-05980,Vaenrood,Pakuuni,Outer Rim Territories,T-6,T,6
sw-05981,Vagadarr,,Inner Rim,K-14,K,14
sw-05982,Vagar Praxut,,Unknown Regions,H-9,H,9
sw-05983,Vagneria,,Core Worlds,K-12,K,12
sw-05984,Vagran,Corellian,Core Worlds,M-11,M,11
sw-05985,Vahaba,Quelii,Outer Rim Territories,N-6,N,6
sw-05986,Vakkar,Fakir,Colonies,K-9,K,9
sw-05987,Vaklin,,Inner Rim,M-14,M,14
sw-05988,Valahari,D'Astan (Valahari),Outer Rim Territories,N-5,N,5
sw-05989,Valashar,Churnis,Mid Rim,I-7,I,7
sw-05990,Valc,Perinn,Outer Rim Territories,J-4,J,4
sw-05991,Vale,Atravis,Outer Rim Territories,L-19,L,19
sw-05992,Valera,,Colonies,L-13,L,13
sw-05993,Valeria,,Core Worlds,M-12,M,12
sw-05994,Valfin,Meram,Outer Rim Territories,O-4,O,4
sw-05995,Valgauth,Nojic,Expansion Region,P-9,P,9
sw-05996,Validusia,Bes Ber Bikade,Expansion Region,L-15,L,15
sw-05997,Vallt,Juris,Outer Rim Territories,P-17,P,17
sw-05998,Vallusk Cluster,Gordian Reach,Outer Rim Territories,Q-6,Q,6
sw-05999,Valnoos,Morshdine,Outer Rim Territories,O-5,O,5
sw-06000,Valo,Rseik,Outer Rim Territories,N-19,N,19
sw-06001,Valorsi,Juvex,Mid Rim,L-17,L,17
sw-06002,Valrar,Glythe,Mid Rim,J-7,J,7
sw-06003,Valron,Rocantor,Expansion Region,L-15,L,15
sw-06004,Valsedian,,Hutt Space,S-11,S,11
sw-06005,Valtava,Valtava,Inner Rim,I-8,I,8
sw-06006,Valtha Divide,,Wild Space,S-4,S,4
sw-06007,Valtos,,Wild Space,I-8,I,8
sw-06008,Vanahame,Grumani,Outer Rim Territories,N-17,N,17
sw-06009,Vanan,Atravis,Outer Rim Territories,L-19,L,19
sw-06010,Vanaria,Rseik,Outer Rim Territories,N-20,N,20
sw-06011,Vandelae,,Inner Rim,O-10,O,10
sw-06012,Vandelhelm,Epsi Collective,Expansion Region,M-15,M,15
sw-06013,Vandin,Tharin,Outer Rim Territories,S-8,S,8
sw-06014,Vandor,Sloo,Mid Rim,P-14,P,14
sw-06015,Vandos,Nuiri,Outer Rim Territories,Q-7,Q,7
sw-06016,Vandron,D'Aelgoth,Mid Rim,L-17,L,17
sw-06017,Vandyne,Morshdine,Outer Rim Territories,O-5,O,5
sw-06018,Vanguerre,Roche,Mid Rim,Q-8,Q,8
sw-06019,Vanik,,Inner Rim,L-14,L,14
sw-06020,Vanjervalis,,Colonies,N-11,N,11
sw-06021,Vannan,Nijune,Outer Rim Territories,O-4,O,4
sw-06022,Vannix,,Core Worlds,M-10,M,10
sw-06023,Vanooria,,Core Worlds,M-10,M,10
sw-06024,Vanqor,Sertar,Outer Rim Territories,R-5,R,5
sw-06025,Vanquo,Meerian,Outer Rim Territories,O-6,O,6
sw-06026,Vantillia,,Inner Rim,M-13,M,13
sw-06027,Vanzeist,Suolriep,Outer Rim Territories,S-8,S,8
sw-06028,Var-Shaa,Dustig,Mid Rim,N-17,N,17
sw-06029,Varada,Varada,Outer Rim Territories,I-19,I,19
sw-06030,Varadan,Senex,Mid Rim,L-18,L,18
sw-06031,Vardos,,Core Worlds,L-9,L,9
sw-06032,Vardoss,Vardoss,Expansion Region,J-8,J,8
sw-06033,Vargos,Mortex,Outer Rim Territories,R-5,R,5
sw-06034,Varic,Chorlian,Outer Rim Territories,S-4,S,4
sw-06035,Varkana,Quelii,Outer Rim Territories,O-6,O,6
sw-06036,Varl,,Hutt Space,S-11,S,11
sw-06037,Varlinaar,Koradin,Outer Rim Territories,J-18,J,18
sw-06038,Varn,Quelii,Outer Rim Territories,O-6,O,6
sw-06039,Varnak,Kurost,Mid Rim,Q-11,Q,11
sw-06040,Varonat,Javin (Anoat),Outer Rim Territories,K-18,K,18
sw-06041,Varristad,Abrion,Outer Rim Territories,S-15,S,15
sw-06042,Vartos,Tharin,Outer Rim Territories,S-8,S,8
sw-06043,Varvrona,Obtrexta,Outer Rim Territories,K-4,K,4
sw-06044,Varvva,Barsa,Mid Rim,J-6,J,6
sw-06045,Vasar,Corellian,Core Worlds,M-11,M,11
sw-06046,Vasch,Arkanis,Outer Rim Territories,R-17,R,17
sw-06047,Vasha,Zuma (Moddell),Outer Rim Territories,H-16,H,16
sw-06048,Vashka,Kibilini,Outer Rim Territories,Q-17,Q,17
sw-06049,Vassek,Wazta,Outer Rim Territories,I-17,I,17
sw-06050,Vastrip,,Inner Rim,N-7,N,7
sw-06051,Vasuuli,Kliap,Colonies,M-9,M,9
sw-06052,Vatleria,Calaron,Outer Rim Territories,T-9,T,9
sw-06053,Vatta,,Wild Space,M-21,M,21
sw-06054,Vavarna,Jjannex,Outer Rim Territories,L-18,L,18
sw-06055,Vaykaaris,,Colonies,K-13,K,13
sw-06056,Vaynai,Chorlian,Outer Rim Territories,S-4,S,4
sw-06057,Veccacopia,Tunka,Outer Rim Territories,I-19,I,19
sw-06058,Vectinia,Hewett,Mid Rim,M-7,M,7
sw-06059,Vedis,Mayagil,Outer Rim Territories,N-18,N,18
sw-06060,Veil Nebula,D'Astan,Outer Rim Territories,N-5,N,5
sw-06061,"Veil, The",Farstey,Expansion Region,O-8,O,8
sw-06062,Velabri,,Outer Rim Territories,S-18,S,18
sw-06063,Velanaria,Videnda,Outer Rim Territories,L-18,L,18
sw-06064,Velex,Locris,Expansion Region,O-8,O,8
sw-06065,Velga,Juvex,Mid Rim,L-18,L,18
sw-06066,Vellas Pavo,Grumani,Outer Rim Territories,M-17,M,17
sw-06067,Vellity,Trax,Mid Rim,Q-10,Q,10
sw-06068,Velmor,Halori,Mid Rim,P-7,P,7
sw-06069,Velossia,Manda,Mid Rim,R-15,R,15
sw-06070,Velusia,,Core Worlds,L-9,L,9
sw-06071,Velx-Shel,Corellian,Core Worlds,M-11,M,11
sw-06072,Vena,Nojic,Expansion Region,P-9,P,9
sw-06073,Venaari,Venaarian,Mid Rim,O-8,O,8
sw-06074,Vendara,Kwymar,Outer Rim Territories,Q-4,Q,4
sw-06075,Vendaxa,Chaykin,Expansion Region,O-14,O,14
sw-06076,Vendrak,Videnda,Outer Rim Territories,M-18,M,18
sw-06077,Vendusii,Vendusii,Mid Rim,P-16,P,16
sw-06078,Venedlia,Instrop,Outer Rim Territories,S-16,S,16
sw-06079,Venerable Stirta,Ghost Nebula,Expansion Region,P-10,P,10
sw-06080,Venestria,Clacis,Outer Rim Territories,K-4,K,4
sw-06081,Vengler,,Wild Space,H-18,H,18
sw-06082,Venir,Kuat,Core Worlds,M-10,M,10
sw-06083,Venjagga,,Colonies,K-9,K,9
sw-06084,Vensor,Vensori,Mid Rim,P-8,P,8
sw-06085,Ventil,Trax,Mid Rim,Q-10,Q,10
sw-06086,Vento,,Core Worlds,L-9,L,9
sw-06087,Ventooine,Corva,Outer Rim Territories,P-3,P,3
sw-06088,Ventran,Var Hagen,Mid Rim,M-16,M,16
sw-06089,Ventruun,Grumani,Outer Rim Territories,M-17,M,17
sw-06090,Ventrux,Thesme,Outer Rim Territories,O-6,O,6
sw-06091,Venustria,,Colonies,N-12,N,12
sw-06092,Venzeiia,Venzeiia,Expansion Region,O-12,O,12
sw-06093,Veragi,Veragi,Outer Rim Territories,L-3,L,3
sw-06094,Verdanaia,,Core Worlds,M-11,M,11
sw-06095,Verdanth,Bon'nyuw-Luq,Outer Rim Territories,N-17,N,17
sw-06096,Verde,Tharin (Periphery),Outer Rim Territories,S-8,S,8
sw-06097,Verdi,Rayter,Outer Rim Territories,J-19,J,19
sw-06098,Verdoria,,Core Worlds,M-11,M,11
sw-06099,Vergill,Hapes Cluster,Inner Rim,O-9,O,9
sw-06100,Verig,Raioballo,Outer Rim Territories,L-4,L,4
sw-06101,Verisin,Bajic,Outer Rim Territories,P-17,P,17
sw-06102,Verkuyl,Stensen,Outer Rim Territories,H-17,H,17
sw-06103,Vernet,Baroli,Expansion Region,N-14,N,14
sw-06104,Vernid,Kanz,Outer Rim Territories,M-4,M,4
sw-06105,Veroleem,,Unknown Regions,I-6,I,6
sw-06106,Veron,Senex,Mid Rim,L-17,L,17
sw-06107,Veron Minor,Mektrun,Mid Rim,L-17,L,17
sw-06108,Veronia,Oricho,Outer Rim Territories,M-6,M,6
sw-06109,Veros,Dimean,Expansion Region,P-13,P,13
sw-06110,Verossia,Strabin,Mid Rim,M-7,M,7
sw-06111,Verroth,Belsmuth,Outer Rim Territories,O-6,O,6
sw-06112,Vertseth,,Colonies,N-10,N,10
sw-06113,Verullia,Kira,Expansion Region,N-15,N,15
sw-06114,Vesari,,Inner Rim,O-10,O,10
sw-06115,Vesla,Corosi,Outer Rim Territories,N-6,N,6
sw-06116,Vesla Minor,,Wild Space,I-14,I,14
sw-06117,Vespaara,Suolriep,Outer Rim Territories,S-8,S,8
sw-06118,Vessitoar,Ottega,Mid Rim,M-6,M,6
sw-06119,Vestar,Rseik,Outer Rim Territories,N-20,N,20
sw-06120,Vestor Nebula,Trans-Nebular,Mid Rim,R-16,R,16
sw-06121,Vestral,Mortex,Outer Rim Territories,R-5,R,5
sw-06122,Vetine,Merrick,Inner Rim,L-14,L,14
sw-06123,Vex,Zuma (Moddell),Outer Rim Territories,H-16,H,16
sw-06124,Vexar,Corporate Sector,Outer Rim Territories,S-4,S,4
sw-06125,Vexos,,Wild Space,G-14,G,14
sw-06126,Vexta,Carrion,Outer Rim Territories,J-4,J,4
sw-06127,Viamarr,,Inner Rim,N-7,N,7
sw-06128,Vicondor,Vorc,Mid Rim,J-7,J,7
sw-06129,Videll,,Colonies,M-13,M,13
sw-06130,Vidicx,Eclorar,Mid Rim,Q-12,Q,12
sw-06131,Viga,Lostar,Expansion Region,M-7,M,7
sw-06132,Viidaav,Bryx,Mid Rim,R-7,R,7
sw-06133,Vilosoria,Lifh,Mid Rim,R-8,R,8
sw-06134,Vincorba,Piryn Shar,Expansion Region,K-16,K,16
sw-06135,Vindalia,,Colonies,L-13,L,13
sw-06136,Vinnax,,Wild Space,S-3,S,3
sw-06137,Vinsoth,Quelii,Outer Rim Territories,N-5,N,5
sw-06138,Vint,Sevetta,Outer Rim Territories,T-16,T,16
sw-06139,Vinth,Venzeiia,Expansion Region,O-13,O,13
sw-06140,Vintrus,Manda,Mid Rim,R-15,R,15
sw-06141,Vinzen Neela,Parmic,Outer Rim Territories,P-18,P,18
sw-06142,Vir Aphshire,Tharin,Outer Rim Territories,S-8,S,8
sw-06143,Viraanntesse,Dona Laza,Expansion Region,P-9,P,9
sw-06144,Virgillia,Koradin,Outer Rim Territories,I-18,I,18
sw-06145,Viridia,Halthor,Outer Rim Territories,M-6,M,6
sw-06146,Virkoi,,Inner Rim,N-9,N,9
sw-06147,Virmeude,Mayagil,Outer Rim Territories,M-18,M,18
sw-06148,Virujansi,,Inner Rim,O-10,O,10
